module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M1,M1.8.9,,Make m the subject of the formula     y = mx + c,y - c,y - x,y - c,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q1, score=0.82)",1,Module 1 Questions.doc,"{""raw"": ""9.   Make m the subject of the formula     y = mx + c \na) y - c\n       x \nb) y - x\n       c \nc) y - c\n                       x"", ""question"": ""Make m the subject of the formula     y = mx + c"", ""options"": [""y - c"", ""y - x"", ""y - c""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,2.   What is the formula for calculating the curved area of a cone?,p x radius2 x height,p x radius x height,2/3 x p x radius x height,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q2, score=0.64)",1,Module 1 Questions.doc,"{""raw"": ""2.   What is the formula for calculating the curved area of a cone? \na) p x radius2 x height \nb) p x radius x height \nc) 2/3 x p x radius x height"", ""question"": ""2.   What is the formula for calculating the curved area of a cone?"", ""options"": [""p x radius2 x height"", ""p x radius x height"", ""2/3 x p x radius x height""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,A triangle with equal angles is called,isosceles,equilateral,right-angled,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q3, score=0.68)",1,Module 1 Questions.doc,"{""raw"": ""3.   A triangle with equal angles is called\na) isosceles \nb) equilateral \nc) right-angled"", ""question"": ""A triangle with equal angles is called"", ""options"": [""isosceles"", ""equilateral"", ""right-angled""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,"Two gears are in mesh, one is larger than the other, the smaller gear rotates",at the same speed,at a lower speed,at a faster speed,,C,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q4, score=0.74)",1,Module 1 Questions.doc,"{""raw"": ""4.   Two gears are in mesh, one is larger than the other, the smaller gear rotates\na) at the same speed \nb) at a lower speed \nc) at a faster speed"", ""question"": ""Two gears are in mesh, one is larger than the other, the smaller gear rotates"", ""options"": [""at the same speed"", ""at a lower speed"", ""at a faster speed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,Calculate 10 x 23 + 10 x 25,"32,008,000",520,400,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q5, score=0.72)",1,Module 1 Questions.doc,"{""raw"": ""5.   Calculate 10 x 23 + 10 x 25\na) 32,008,000\nb) 520 \nc) 400"", ""question"": ""Calculate 10 x 23 + 10 x 25"", ""options"": [""32,008,000"", ""520"", ""400""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,"In a right angle triangle, the sine of an angle is",opposite divided by hypotenuse,adjacent divided by hypotenuse,opposite divided by adjacent,,A,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q6, score=0.52)",1,Module 1 Questions.doc,"{""raw"": ""6.   In a right angle triangle, the sine of an angle is\na) opposite divided by hypotenuse \nb) adjacent divided by hypotenuse \nc) opposite divided by adjacent"", ""question"": ""In a right angle triangle, the sine of an angle is"", ""options"": [""opposite divided by hypotenuse"", ""adjacent divided by hypotenuse"", ""opposite divided by adjacent""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,Octal is to the base of,2,16,8,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q9, score=0.87)",1,Module 1 Questions.doc,"{""raw"": ""9.   Octal is to the base of \na) 2 \nb) 16 \nc) 8"", ""question"": ""Octal is to the base of"", ""options"": [""2"", ""16"", ""8""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,One radian is equal to,57.5(,90(,75(,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 9 Q10, score=0.66)",1,Module 1 Questions.doc,"{""raw"": ""10.   One radian is equal to \na) 57.5(\nb) 90(\nc) 75( \nModule 1 \nMathematics \nPractice Exam 10"", ""question"": ""One radian is equal to"", ""options"": [""57.5("", ""90("", ""75(""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,"The surface area of a cylinder of diameter 10 cm and height 10cm, is",100p,50p,80p,,A,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 10 Q1, score=0.91)",1,Module 1 Questions.doc,"{""raw"": ""1.   The surface area of a cylinder of diameter 10 cm and height 10cm, is \na) 100p \nb) 50p \nc) 80p"", ""question"": ""The surface area of a cylinder of diameter 10 cm and height 10cm, is"", ""options"": [""100p"", ""50p"", ""80p""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,2.   A parallelogram has a base 120cm and height 11 cm. What is the area?,1.32 m2,0.132 m2,0.0132 m2,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 10 Q2, score=0.82)",1,Module 1 Questions.doc,"{""raw"": ""2.   A parallelogram has a base 120cm and height 11 cm. What is the area? \na) 1.32 m2 \nb) 0.132 m2 \nc) 0.0132 m2"", ""question"": ""2.   A parallelogram has a base 120cm and height 11 cm. What is the area?"", ""options"": [""1.32 m2"", ""0.132 m2"", ""0.0132 m2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.11.2,,The name given to this shape is,Parallelogram,Trapezoid,Rhombus,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 10 Q3, score=0.66)",1,Module 1 Questions.doc,"{""raw"": ""3.   The name given to this shape is\na) Parallelogram \nb) Trapezoid \nc) Rhombus"", ""question"": ""The name given to this shape is"", ""options"": [""Parallelogram"", ""Trapezoid"", ""Rhombus""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.11.2,,The area of this shape is calculated by,Base x Height,,Perimeter squared,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 10 Q4, score=0.63)",1,Module 1 Questions.doc,"{""raw"": ""4.   The area of this shape is calculated by\na) Base x Height \nb) \n Base x Height \nc) Perimeter squared"", ""question"": ""The area of this shape is calculated by"", ""options"": [""Base x Height"", """", ""Perimeter squared""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,"Two gears are in mesh, one has twice the number of teeth as the other",the gear with fewer teeth rotates slower than the other,the gear with fewer teeth rotates faster than the other,the two gears rotate at the same speed,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 10 Q8, score=0.47)",1,Module 1 Questions.doc,"{""raw"": ""8.   Two gears are in mesh, one has twice the number of teeth as the other \na) the gear with fewer teeth rotates slower than the other \nb) the gear with fewer teeth rotates faster than the other \nc) the two gears rotate at the same speed"", ""question"": ""Two gears are in mesh, one has twice the number of teeth as the other"", ""options"": [""the gear with fewer teeth rotates slower than the other"", ""the gear with fewer teeth rotates faster than the other"", ""the two gears rotate at the same speed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,The area of the curved surface area of a cone is,1/3(r2h,(r2h,(rl,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 10 Q9, score=0.59)",1,Module 1 Questions.doc,"{""raw"": ""9.   The area of the curved surface area of a cone is\n      (where r = radius; h = vertical height and l = slant height) \na) 1/3(r2h \nb) (r2h \nc) (rl"", ""question"": ""The area of the curved surface area of a cone is"", ""options"": [""1/3(r2h"", ""(r2h"", ""(rl""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,10.   What is the area of a cuboid?,height x length x width,height x,,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 16 Q2, score=0.61)",1,Module 1 Questions.doc,"{""raw"": ""10.   What is the area of a cuboid? \na) height x length x width\nb) height x \n base x height \nc) height x \n base x length \nModule 1 \nMathematics \nPractice Exam 11"", ""question"": ""10.   What is the area of a cuboid?"", ""options"": [""height x length x width"", ""height x""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,Locus points plotted equidistant from a central points represent,diameter,radius,circumference,,C,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 11 Q4, score=0.81)",1,Module 1 Questions.doc,"{""raw"": ""4.   Locus points plotted equidistant from a central points represent\na) diameter \nb) radius \nc) circumference"", ""question"": ""Locus points plotted equidistant from a central points represent"", ""options"": [""diameter"", ""radius"", ""circumference""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""MEDIUM""}"
M1,,,A circle contains,4p radians,2p radians,2pr radians,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 11 Q5, score=0.50)",1,Module 1 Questions.doc,"{""raw"": ""5.   A circle contains\na) 4p radians\nb) 2p radians \nc) 2pr radians"", ""question"": ""A circle contains"", ""options"": [""4p radians"", ""2p radians"", ""2pr radians""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.11.2,,An oblique pyramid is one which has its axis,not perpendicular to its base,perpendicular to its base,parallel to its base,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 11 Q7, score=0.53)",1,Module 1 Questions.doc,"{""raw"": ""7.   An oblique pyramid is one which has its axis\na) not perpendicular to its base \nb) perpendicular to its base \nc) parallel to its base"", ""question"": ""An oblique pyramid is one which has its axis"", ""options"": [""not perpendicular to its base"", ""perpendicular to its base"", ""parallel to its base""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,"An input gear has 20 teeth and the output gear has 120 teeth.  If the input gear rotates 360 degrees, the output             gear will rotate",90 degrees,45 degrees,60 degrees,,C,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 11 Q8, score=0.88)",1,Module 1 Questions.doc,"{""raw"": ""8.   An input gear has 20 teeth and the output gear has 120 teeth.  If the input gear rotates 360 degrees, the output             gear will rotate \na) 90 degrees\nb) 45 degrees \nc) 60 degrees"", ""question"": ""An input gear has 20 teeth and the output gear has 120 teeth.  If the input gear rotates 360 degrees, the output             gear will rotate"", ""options"": [""90 degrees"", ""45 degrees"", ""60 degrees""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,A line from the centre of a circle is called,its segment,diameter,radius,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 11 Q9, score=0.76)",1,Module 1 Questions.doc,"{""raw"": ""9.   A line from the centre of a circle is called \na) its segment \nb) diameter \nc) radius"", ""question"": ""A line from the centre of a circle is called"", ""options"": [""its segment"", ""diameter"", ""radius""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,Four percent of 0.01 is,0.04,0.004,0.0004,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 11 Q10, score=0.61)",1,Module 1 Questions.doc,"{""raw"": ""10.   Four percent of 0.01 is \na) 0.04\nb) 0.004 \nc) 0.0004 \nModule 1 \nMathematics \nPractice Exam 12"", ""question"": ""Four percent of 0.01 is"", ""options"": [""0.04"", ""0.004"", ""0.0004""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,(x - 3)(x + 5) =,x2 - 15,x2 + 2x - 15,x2 + 2x,,A,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 8 Q2, score=0.58)",1,Module 1 Questions.doc,"{""raw"": ""1.   (x - 3)(x + 5) =\na) x2 - 15 \nb) x2 + 2x - 15 \nc) x2 + 2x"", ""question"": ""(x - 3)(x + 5) ="", ""options"": [""x2 - 15"", ""x2 + 2x - 15"", ""x2 + 2x""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.11.2,,"Give the names of a triangle, which has two sides equal in length and two equal angles.",Equilateral,Isosceles,Obtuse,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 12 Q4, score=0.85)",1,Module 1 Questions.doc,"{""raw"": ""4.   Give the names of a triangle, which has two sides equal in length and two equal angles.\na) Equilateral\nb) Isosceles\nc) Obtuse"", ""question"": ""Give the names of a triangle, which has two sides equal in length and two equal angles."", ""options"": [""Equilateral"", ""Isosceles"", ""Obtuse""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,"17 degrees 49 minutes and 10 seconds added to 22 degrees 22 minutes and 59 seconds, equal",40 degrees 11 minutes and 69 seconds,39 degrees 11 minutes and 9 seconds,40 degrees 12 minutes and 9 seconds,,C,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 12 Q5, score=0.62)",1,Module 1 Questions.doc,"{""raw"": ""5.   17 degrees 49 minutes and 10 seconds added to 22 degrees 22 minutes and 59 seconds, equal\na) 40 degrees 11 minutes and 69 seconds\nb) 39 degrees 11 minutes and 9 seconds \nc) 40 degrees 12 minutes and 9 seconds"", ""question"": ""17 degrees 49 minutes and 10 seconds added to 22 degrees 22 minutes and 59 seconds, equal"", ""options"": [""40 degrees 11 minutes and 69 seconds"", ""39 degrees 11 minutes and 9 seconds"", ""40 degrees 12 minutes and 9 seconds""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"In an equilateral triangle, all of the angles are equal to",p divided by 3,p divided by 2,p divided by 4,,A,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 12 Q7, score=0.72)",1,Module 1 Questions.doc,"{""raw"": ""7.   In an equilateral triangle, all of the angles are equal to\na) p divided by 3 \nb) p divided by 2\nc) p divided by 4"", ""question"": ""In an equilateral triangle, all of the angles are equal to"", ""options"": [""p divided by 3"", ""p divided by 2"", ""p divided by 4""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,8.   What is an obtuse angle?,"one greater than 90(, but less than 180(",one less than 90(,one greater than 180(,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 18 Q1, score=0.52)",1,Module 1 Questions.doc,"{""raw"": ""8.   What is an obtuse angle? \na) one greater than 90(, but less than 180(\nb) one less than 90(\nc) one greater than 180("", ""question"": ""8.   What is an obtuse angle?"", ""options"": [""one greater than 90(, but less than 180("", ""one less than 90("", ""one greater than 180(""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,What is tan,+ve infinity,0,,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 18 Q1, score=0.56)",1,Module 1 Questions.doc,"{""raw"": ""9.   What is tan \n when \n = 90o \na) +ve infinity \nb) 0 \nc) \nve infinity"", ""question"": ""What is tan"", ""options"": [""+ve infinity"", ""0"", """"], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,2x2z2 (2x2 -  22)=,2x2z2 -  22,4x2z2 -  44x2z2,4x4z2 -  44x2z2,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 12 Q1, score=0.45)",1,Module 1 Questions.doc,"{""raw"": ""10.   2x2z2 (2x2 -  22)= \na) 2x2z2 -  22\nb) 4x2z2 -  44x2z2 \nc) 4x4z2 -  44x2z2 \nModule 1 \nMathematics \nPractice Exam 13"", ""question"": ""2x2z2 (2x2 -  22)="", ""options"": [""2x2z2 -  22"", ""4x2z2 -  44x2z2"", ""4x4z2 -  44x2z2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,In    21 = 43,43,43 + 21,21 - 43,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,Module 1 Questions.doc,"{""raw"": ""1.   In    21 = 43 \n X,        X is equal to \na) 43 \n 21\nb) 43 + 21\nc) 21 - 43"", ""question"": ""In    21 = 43"", ""options"": [""43"", ""43 + 21"", ""21 - 43""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,The comparison of the power input to the power output of an inverter is expressed as a,ratio,loss,gain,,A,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 13 Q2, score=0.91)",1,Module 1 Questions.doc,"{""raw"": ""2.   The comparison of the power input to the power output of an inverter is expressed as a \na) ratio\nb) loss\nc) gain"", ""question"": ""The comparison of the power input to the power output of an inverter is expressed as a"", ""options"": [""ratio"", ""loss"", ""gain""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,200 kilo volts can be expressed as,2 x 103 volts,2 x 10-4 volts,2 x 105 volts,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 13 Q4, score=0.61)",1,Module 1 Questions.doc,"{""raw"": ""4.   200 kilo volts can be expressed as\na) 2 x 103 volts\nb) 2 x 10-4 volts\nc) 2 x 105 volts"", ""question"": ""200 kilo volts can be expressed as"", ""options"": [""2 x 103 volts"", ""2 x 10-4 volts"", ""2 x 105 volts""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,How many times does the X axis get crossed when y = x2,1,2,3,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 13 Q8, score=0.93)",1,Module 1 Questions.doc,"{""raw"": ""8.   How many times does the X axis get crossed when y = x2 \n 3 \na) 1\nb) 2\nc) 3"", ""question"": ""How many times does the X axis get crossed when y = x2"", ""options"": [""1"", ""2"", ""3""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,A congruent triangle has,same size different shape,same shape different size,same shape and size,,C,EASY,,,,NEEDS_ANSWER,Found in Suntech corpus (score=3),1,Module 1 Questions.doc,"{""raw"": ""1.   A congruent triangle has \na) same size different shape \nb) same shape different size \nc) same shape and size"", ""question"": ""A congruent triangle has"", ""options"": [""same size different shape"", ""same shape different size"", ""same shape and size""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.11.2,,3.   Which shape has no parallel sides?,Rhombus,Kite,Trapezoid,,B,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 14 Q3, score=0.73)",1,Module 1 Questions.doc,"{""raw"": ""3.   Which shape has no parallel sides? \na) Rhombus \nb) Kite \nc) Trapezoid"", ""question"": ""3.   Which shape has no parallel sides?"", ""options"": [""Rhombus"", ""Kite"", ""Trapezoid""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,"Which number is the lowest common factor  of 36, 66 and 126",23,6,12,,B,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 14 Q5, score=0.93)",1,Module 1 Questions.doc,"{""raw"": ""5.   Which number is the lowest common factor  of 36, 66 and 126\na) 23\nb) 6 \nc) 12"", ""question"": ""Which number is the lowest common factor  of 36, 66 and 126"", ""options"": [""23"", ""6"", ""12""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,What is 3% of 0.001,0.3,0.003,0.00003,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 14 Q6, score=0.67)",1,Module 1 Questions.doc,"{""raw"": ""6.   What is 3% of 0.001\na) 0.3 \nb) 0.003 \nc) 0.00003"", ""question"": ""What is 3% of 0.001"", ""options"": [""0.3"", ""0.003"", ""0.00003""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,101110 binary is,462,468,4610,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 14 Q8, score=0.71)",1,Module 1 Questions.doc,"{""raw"": ""8.   101110 binary is \na) 462\nb) 468 \nc) 4610"", ""question"": ""101110 binary is"", ""options"": [""462"", ""468"", ""4610""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,"10.   An aircraft uses 1680 gallons of fuel, the left tank uses 45%, the right  tank uses 32.5%, how much was used by the centre tank?",21 gallons,210 gallons,378 gallons,,C,MEDIUM,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 14 Q10, score=0.83)",1,Module 1 Questions.doc,"{""raw"": ""10.   An aircraft uses 1680 gallons of fuel, the left tank uses 45%, the right  tank uses 32.5%, how much was used by the centre tank? \na) 21 gallons\nb) 210 gallons \nc) 378 gallons \nModule 1 \nMathematics \nPractice Exam 15"", ""question"": ""10.   An aircraft uses 1680 gallons of fuel, the left tank uses 45%, the right  tank uses 32.5%, how much was used by the centre tank?"", ""options"": [""21 gallons"", ""210 gallons"", ""378 gallons""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,The supplement of 13 degrees is,76,243,167,,C,EASY,,,,DRAFT,"Matched from Module 1 Answers.txt (Test 15 Q2, score=0.85)",1,Module 1 Questions.doc,"{""raw"": ""2.   The supplement of 13 degrees is \na) 76 \nb) 243 \nc) 167"", ""question"": ""The supplement of 13 degrees is"", ""options"": [""76"", ""243"", ""167""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 1 Questions.doc"", ""source_module"": ""M1"", ""fmt"": ""docx"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
