module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M2,M2.2.3,2,It applies the principle of the conservation of energy to open and closed thermodynamic,The first law of thermodynamics,The second law of thermodynamics,The third law of thermodynamics,,The first law of thermodynamics,MEDIUM,,,,DRAFT,Found in Suntech corpus (score=5),1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""It applies the principle of the conservation of energy to open and closed thermodynamic"", ""question"": ""It applies the principle of the conservation of energy to open and closed thermodynamic"", ""options"": [""The first law of thermodynamics"", ""The second law of thermodynamics"", ""The third law of thermodynamics""], ""correct"": ""The first law of thermodynamics"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(b),,For a constant pressure process for a perfect gas :,the boundary must move against an external resistance as heat is supplied and work is done,the pressure must change against an external resistance as heat is supplied and work is,he boundary must be unchanged against an external resistance as heat is supplied and work,,the pressure must change against an external resistance as heat is supplied and work is,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""For a constant pressure process for a perfect gas :"", ""question"": ""For a constant pressure process for a perfect gas :"", ""options"": [""the boundary must move against an external resistance as heat is supplied and work is done"", ""the pressure must change against an external resistance as heat is supplied and work is"", ""he boundary must be unchanged against an external resistance as heat is supplied and work""], ""correct"": ""the pressure must change against an external resistance as heat is supplied and work is"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"A system where particular amounts of compressible fluids, such as vapours and gases, are",closed system.,Open system.,thermodynamic system,,thermodynamic system,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""A system where particular amounts of compressible fluids, such as vapours and gases, are"", ""question"": ""A system where particular amounts of compressible fluids, such as vapours and gases, are"", ""options"": [""closed system."", ""Open system."", ""thermodynamic system""], ""correct"": ""thermodynamic system"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(b),,Under what circumstances enthalpy useful:,In a closed system,In an open system,In a heat system.,,In a closed system,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q39),1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""Under what circumstances enthalpy useful:"", ""question"": ""Under what circumstances enthalpy useful:"", ""options"": [""In a closed system"", ""In an open system"", ""In a heat system.""], ""correct"": ""In a closed system"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(b)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(b),,In reversible adiabatic,no heat energy is transferred to or from the working fluid,entropy is not zero,heat energy is transferred to or from the working fluid,,heat energy is transferred to or from the working fluid,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q40),1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""In reversible adiabatic"", ""question"": ""In reversible adiabatic"", ""options"": [""no heat energy is transferred to or from the working fluid"", ""entropy is not zero"", ""heat energy is transferred to or from the working fluid""], ""correct"": ""heat energy is transferred to or from the working fluid"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(b)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(a),,"You are required to measure the jet pipe temperature of an aircraft that, under normal",A resistance thermometer,A thermocouple,An alcohol thermometer,,A thermocouple,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q42),1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""You are required to measure the jet pipe temperature of an aircraft that, under normal"", ""question"": ""You are required to measure the jet pipe temperature of an aircraft that, under normal"", ""options"": [""A resistance thermometer"", ""A thermocouple"", ""An alcohol thermometer""], ""correct"": ""A thermocouple"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(a),,A refrigerant is a __________ fluid which has a very _________ boiling temperature,"cryogenic, high","cryogenic, low","cryogenic, medium",,"cryogenic, low",MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q43),1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""A refrigerant is a __________ fluid which has a very _________ boiling temperature"", ""question"": ""A refrigerant is a __________ fluid which has a very _________ boiling temperature"", ""options"": [""cryogenic, high"", ""cryogenic, low"", ""cryogenic, medium""], ""correct"": ""cryogenic, low"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,A pinion is required to move with an initial angular velocity of 31.4 rad/s and final angular,0.377 ms -2,2.09 ms -2,3.77 ms -2,,0.377 ms -2,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""A pinion is required to move with an initial angular velocity of 31.4 rad/s and final angular"", ""question"": ""A pinion is required to move with an initial angular velocity of 31.4 rad/s and final angular"", ""options"": [""0.377 ms -2"", ""2.09 ms -2"", ""3.77 ms -2""], ""correct"": ""0.377 ms -2"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Where resonance can be harmful,All of b and c,Bridges,Pylons,,All of b and c,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""Where resonance can be harmful"", ""question"": ""Where resonance can be harmful"", ""options"": [""All of b and c"", ""Bridges"", ""Pylons""], ""correct"": ""All of b and c"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"Convert the angular velocity 12,500 rev/h into standard SI units:",21. 8 rad/s,1309 rad/s,218 rad /s,,21. 8 rad/s,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf,"{""raw"": ""Convert the angular velocity 12,500 rev/h into standard SI units:"", ""question"": ""Convert the angular velocity 12,500 rev/h into standard SI units:"", ""options"": [""21. 8 rad/s"", ""1309 rad/s"", ""218 rad /s""], ""correct"": ""21. 8 rad/s"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 9 WITHOUT ANSWER R.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,3. Which of these dopants produce p-type semiconductors?,Atoms with only 3 valence electrons,Atoms with only 5 valence electrons,Atoms with only 2 valence electrons,,Atoms with only 5 valence electrons,MEDIUM,,,,DRAFT,From M2 answer key Q3,1,AEROJET REVISION M2  PART 1    8_230808_134527.pdf,"{""raw"": ""3. Which of these dopants produce p-type semiconductors?"", ""question"": ""3. Which of these dopants produce p-type semiconductors?"", ""options"": [""Atoms with only 3 valence electrons"", ""Atoms with only 5 valence electrons"", ""Atoms with only 2 valence electrons""], ""correct"": ""Atoms with only 5 valence electrons"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M2  PART 1    8_230808_134527.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,These elements are p-type dopants.,Boron,Gallium,Both A and B,,Both A and B,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION M2  PART 1    8_230808_134527.pdf,"{""raw"": ""These elements are p-type dopants."", ""question"": ""These elements are p-type dopants."", ""options"": [""Boron"", ""Gallium"", ""Both A and B""], ""correct"": ""Both A and B"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M2  PART 1    8_230808_134527.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Thus trivalent impurities with 3 valence electrons can produce p-type semiconductors when mixed,True,False,Cannot be determined,,Cannot be determined,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION M2  PART 1    8_230808_134527.pdf,"{""raw"": ""Thus trivalent impurities with 3 valence electrons can produce p-type semiconductors when mixed"", ""question"": ""Thus trivalent impurities with 3 valence electrons can produce p-type semiconductors when mixed"", ""options"": [""True"", ""False"", ""Cannot be determined""], ""correct"": ""Cannot be determined"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M2  PART 1    8_230808_134527.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,6. What are N-type semiconductors?,False,True,Cannot be determined,,False,EASY,,,,DRAFT,From M2 answer key Q6,1,AEROJET REVISION M2  PART 1    8_230808_134527.pdf,"{""raw"": ""6. What are N-type semiconductors?"", ""question"": ""6. What are N-type semiconductors?"", ""options"": [""False"", ""True"", ""Cannot be determined""], ""correct"": ""False"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M2  PART 1    8_230808_134527.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,8. How many valence electrons does silicon have?,2,3,4,,4,EASY,,,,DRAFT,From M2 answer key Q8,1,AEROJET REVISION M2  PART 1    8_230808_134527.pdf,"{""raw"": ""8. How many valence electrons does silicon have?"", ""question"": ""8. How many valence electrons does silicon have?"", ""options"": [""2"", ""3"", ""4""], ""correct"": ""4"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M2  PART 1    8_230808_134527.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Injecting arsenic into silicon creates many free electrons. These free electrons allow the current to,True,False,Cannot be determined.,,False,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q9),1,AEROJET REVISION M2  PART 1    8_230808_134527.pdf,"{""raw"": ""Injecting arsenic into silicon creates many free electrons. These free electrons allow the current to"", ""question"": ""Injecting arsenic into silicon creates many free electrons. These free electrons allow the current to"", ""options"": [""True"", ""False"", ""Cannot be determined.""], ""correct"": ""False"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M2  PART 1    8_230808_134527.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,35. What are isotopes of an element?,True,False,Not sure,,False,EASY,,,,DRAFT,From M2 answer key Q35,1,AEROJET REVISION M2  PART 1    8_230808_134527.pdf,"{""raw"": ""35. What are isotopes of an element?"", ""question"": ""35. What are isotopes of an element?"", ""options"": [""True"", ""False"", ""Not sure""], ""correct"": ""False"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M2  PART 1    8_230808_134527.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.03,,1. What is the name of the change of state from gas to liquid?,Boiling,Condensing,Evaporation,,Boiling,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q1),1,Bravo2-States of Matter.pdf,"{""raw"": ""1. What is the name of the change of state from gas to liquid?"", ""question"": ""1. What is the name of the change of state from gas to liquid?"", ""options"": [""Boiling"", ""Condensing"", ""Evaporation""], ""correct"": ""Boiling"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,2. Which change has energy transferred from the surroundings to the substance?,Freezing,Condensing,Melting,,Condensing,MEDIUM,,,,DRAFT,From M2 answer key Q2,1,Bravo2-States of Matter.pdf,"{""raw"": ""2. Which change has energy transferred from the surroundings to the substance?"", ""question"": ""2. Which change has energy transferred from the surroundings to the substance?"", ""options"": [""Freezing"", ""Condensing"", ""Melting""], ""correct"": ""Condensing"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.01,,3. Which 2 states of matter are involved in sublimation?,Solid and Gas,Solid and Liquid,Liquid and Gas,,Solid and Liquid,MEDIUM,,,,DRAFT,From M2 answer key Q3,1,Bravo2-States of Matter.pdf,"{""raw"": ""3. Which 2 states of matter are involved in sublimation?"", ""question"": ""3. Which 2 states of matter are involved in sublimation?"", ""options"": [""Solid and Gas"", ""Solid and Liquid"", ""Liquid and Gas""], ""correct"": ""Solid and Liquid"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.03,,An object characterized by its resistance to deformation and change in volume is known,Plasma,Gas,Solid,,Solid,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""An object characterized by its resistance to deformation and change in volume is known"", ""question"": ""An object characterized by its resistance to deformation and change in volume is known"", ""options"": [""Plasma"", ""Gas"", ""Solid""], ""correct"": ""Solid"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.03,,"When a gas changes state to solid without going through the liquid state, it is known as",Sublimation,Condensation,Deposition,,Deposition,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""When a gas changes state to solid without going through the liquid state, it is known as"", ""question"": ""When a gas changes state to solid without going through the liquid state, it is known as"", ""options"": [""Sublimation"", ""Condensation"", ""Deposition""], ""correct"": ""Deposition"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Brownian Motion can be observed in all the following except,Liquids,Plasma,Solids,,Solids,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""Brownian Motion can be observed in all the following except"", ""question"": ""Brownian Motion can be observed in all the following except"", ""options"": [""Liquids"", ""Plasma"", ""Solids""], ""correct"": ""Solids"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Railway Tracks and Bridges have gaps built into them. What property of solids account for,Melting Points,Expansivity,Fixed volumes of Solids,,Expansivity,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""Railway Tracks and Bridges have gaps built into them. What property of solids account for"", ""question"": ""Railway Tracks and Bridges have gaps built into them. What property of solids account for"", ""options"": [""Melting Points"", ""Expansivity"", ""Fixed volumes of Solids""], ""correct"": ""Expansivity"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Why do liquids expand more than solids? Because;,The bonds between their molecules are tighter,The bonds between their molecules are less tight,The bonds between their molecules are negligible,,The bonds between their molecules are less tight,EASY,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""Why do liquids expand more than solids? Because;"", ""question"": ""Why do liquids expand more than solids? Because;"", ""options"": [""The bonds between their molecules are tighter"", ""The bonds between their molecules are less tight"", ""The bonds between their molecules are negligible""], ""correct"": ""The bonds between their molecules are less tight"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"_____ consists of a unit cell, a set of atoms arranged in a particular way which is",Lattice,Crystal Structure,Plasma,,Crystal Structure,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""_____ consists of a unit cell, a set of atoms arranged in a particular way which is"", ""question"": ""_____ consists of a unit cell, a set of atoms arranged in a particular way which is"", ""options"": [""Lattice"", ""Crystal Structure"", ""Plasma""], ""correct"": ""Crystal Structure"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,10. How do particles move in a substance in the solid state?,They move around sliding over each other,They vibrate about fixed positions,They move randomly in all directions,,They vibrate about fixed positions,MEDIUM,,,,DRAFT,From M2 answer key Q10,1,Bravo2-States of Matter.pdf,"{""raw"": ""10. How do particles move in a substance in the solid state?"", ""question"": ""10. How do particles move in a substance in the solid state?"", ""options"": [""They move around sliding over each other"", ""They vibrate about fixed positions"", ""They move randomly in all directions""], ""correct"": ""They vibrate about fixed positions"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,11. Which of the following statements describe all solids?,They contain loosely packed atoms,They have a definite shape and volume,They have rigid and smooth surfaces,,They have a definite shape and volume,MEDIUM,,,,DRAFT,From M2 answer key Q11,1,Bravo2-States of Matter.pdf,"{""raw"": ""11. Which of the following statements describe all solids?"", ""question"": ""11. Which of the following statements describe all solids?"", ""options"": [""They contain loosely packed atoms"", ""They have a definite shape and volume"", ""They have rigid and smooth surfaces""], ""correct"": ""They have a definite shape and volume"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.03,,"If an object is submerged in a liquid or gas, its weight will",Increase,Decrease,Remain the same,,Remain the same,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""If an object is submerged in a liquid or gas, its weight will"", ""question"": ""If an object is submerged in a liquid or gas, its weight will"", ""options"": [""Increase"", ""Decrease"", ""Remain the same""], ""correct"": ""Remain the same"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,A liquid thermometer works by,Convection,Thermal expansion,Resistance,,Thermal expansion,EASY,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""A liquid thermometer works by"", ""question"": ""A liquid thermometer works by"", ""options"": [""Convection"", ""Thermal expansion"", ""Resistance""], ""correct"": ""Thermal expansion"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"When 1 liter of water is cooled from 4°C to 0°C, it’s volume ______",Remains the same,"First decreases, then increases",Increases,,Increases,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""When 1 liter of water is cooled from 4°C to 0°C, it’s volume ______"", ""question"": ""When 1 liter of water is cooled from 4°C to 0°C, it’s volume ______"", ""options"": [""Remains the same"", ""First decreases, then increases"", ""Increases""], ""correct"": ""Increases"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,15. Which of the following are typically conductors of electricity?,Liquids,Plasma,Gases,,Gases,MEDIUM,,,,DRAFT,From M2 answer key Q15,1,Bravo2-States of Matter.pdf,"{""raw"": ""15. Which of the following are typically conductors of electricity?"", ""question"": ""15. Which of the following are typically conductors of electricity?"", ""options"": [""Liquids"", ""Plasma"", ""Gases""], ""correct"": ""Gases"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,The force of attraction and repulsion in the gaseous molecule is,Huge,Slight,Absent,,Absent,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""The force of attraction and repulsion in the gaseous molecule is"", ""question"": ""The force of attraction and repulsion in the gaseous molecule is"", ""options"": [""Huge"", ""Slight"", ""Absent""], ""correct"": ""Absent"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,17. Which of the following are classified as fluids?,Gases,Solids,Liquids and Gases,,Gases,MEDIUM,,,,DRAFT,From M2 answer key Q17,1,Bravo2-States of Matter.pdf,"{""raw"": ""17. Which of the following are classified as fluids?"", ""question"": ""17. Which of the following are classified as fluids?"", ""options"": [""Gases"", ""Solids"", ""Liquids and Gases""], ""correct"": ""Gases"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.01,,18. Which state of matter is the distance between the particles least?,Solids,Liquids,Plasma,,Solids,MEDIUM,,,,DRAFT,From M2 answer key Q18,1,Bravo2-States of Matter.pdf,"{""raw"": ""18. Which state of matter is the distance between the particles least?"", ""question"": ""18. Which state of matter is the distance between the particles least?"", ""options"": [""Solids"", ""Liquids"", ""Plasma""], ""correct"": ""Solids"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.01,,The number of common states of matter are;,5,4,3,,3,EASY,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""The number of common states of matter are;"", ""question"": ""The number of common states of matter are;"", ""options"": [""5"", ""4"", ""3""], ""correct"": ""3"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.01"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
