module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M5,M5.05.04,,50. How does the Quick Access Recorder (QAR) differ from the DFDR?,It records weather data,It allows for easier and quicker data retrieval,It manages passenger information,,A,MEDIUM,,,,ANSWERED,corpus page 79 (score=3),1,15A Typical Electronic Systems .docx,"{""raw"": ""50. How does the Quick Access Recorder (QAR) differ from the DFDR?\n    a) It records weather data\n    b) It allows for easier and quicker data retrieval\n    c) It manages passenger information"", ""question"": ""50. How does the Quick Access Recorder (QAR) differ from the DFDR?"", ""options"": [""It records weather data"", ""It allows for easier and quicker data retrieval"", ""It manages passenger information""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""15A Typical Electronic Systems .docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,51. What is the function of the Ground Proximity Warning System (GPWS)?,To alert pilots of potential terrain collisions,To navigate the aircraft,To control cabin pressure,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=0.40),1,15A Typical Electronic Systems .docx,"{""raw"": ""51. What is the function of the Ground Proximity Warning System (GPWS)?\n    a) To alert pilots of potential terrain collisions\n    b) To navigate the aircraft\n    c) To control cabin pressure"", ""question"": ""51. What is the function of the Ground Proximity Warning System (GPWS)?"", ""options"": [""To alert pilots of potential terrain collisions"", ""To navigate the aircraft"", ""To control cabin pressure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""15A Typical Electronic Systems .docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.8,2,"52. Which system integrates communication, navigation, and surveillance functions?",In-flight entertainment system,Integrated Modular Avionics (IMA),Hydraulic control system,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,15A Typical Electronic Systems .docx,"{""raw"": ""52. Which system integrates communication, navigation, and surveillance functions?\n    a) In-flight entertainment system\n    b) Integrated Modular Avionics (IMA)\n    c) Hydraulic control system"", ""question"": ""52. Which system integrates communication, navigation, and surveillance functions?"", ""options"": [""In-flight entertainment system"", ""Integrated Modular Avionics (IMA)"", ""Hydraulic control system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""15A Typical Electronic Systems .docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.8"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,What does ACARS stand for?,The primary purpose of ACARS is to:,Fly-by-wire (FBW) systems control aircraft using:,,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,15 Typical Electronic Systems.docx,"{""raw"": ""1. What does ACARS stand for?\n    Aircraft Communication and Reporting System\n    Aircraft Communication Addressing and Reporting System\n    Aircraft Coordinated and Relay System\n2. The primary purpose of ACARS is to:\n    Provide a digital data link between the aircraft and ground stations\n    Monitor the fuel levels in real-time\n    Control the aircraft's autopilot system\n3. Fly-by-wire (FBW) systems control aircraft using:\n    Electrical signals\n    Hydraulic pressure only\n    Mechanical linkages"", ""question"": ""What does ACARS stand for?"", ""options"": [""The primary purpose of ACARS is to:"", ""Fly-by-wire (FBW) systems control aircraft using:""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""15 Typical Electronic Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,The Primary Flight Display (PFD) primarily shows information about:,Engine performance,"Aircraft attitude, airspeed, and altitude",Navigation routes,,A,MEDIUM,,,,ANSWERED,corpus page 304 (score=5),1,1 Electronic Instrument Systems.docx,"{""raw"": ""3. The Primary Flight Display (PFD) primarily shows information about:\n   a. Engine performance\n   b. Aircraft attitude, airspeed, and altitude\n   c. Navigation routes"", ""question"": ""The Primary Flight Display (PFD) primarily shows information about:"", ""options"": [""Engine performance"", ""Aircraft attitude, airspeed, and altitude"", ""Navigation routes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,4. What does EICAS stand for?,Electronic Indication and Control System,Engine Indication and Crew Alerting System,Electronic Information and Communication System,,B,EASY,,,,ANSWERED,Domain-verified (score=1.00),1,1 Electronic Instrument Systems.docx,"{""raw"": ""4. What does EICAS stand for?\n   a. Electronic Indication and Control System\n   b. Engine Indication and Crew Alerting System\n   c. Electronic Information and Communication System"", ""question"": ""4. What does EICAS stand for?"", ""options"": [""Electronic Indication and Control System"", ""Engine Indication and Crew Alerting System"", ""Electronic Information and Communication System""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.5.6(b),,"5. In an EFIS, what is the primary purpose of the attitude indicator?",Showing engine thrust levels,Displaying the aircraft's orientation relative to the horizon,Indicating fuel levels,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,1 Electronic Instrument Systems.docx,"{""raw"": ""5. In an EFIS, what is the primary purpose of the attitude indicator?\n   a. Showing engine thrust levels\n   b. Displaying the aircraft's orientation relative to the horizon\n   c. Indicating fuel levels"", ""question"": ""5. In an EFIS, what is the primary purpose of the attitude indicator?"", ""options"": [""Showing engine thrust levels"", ""Displaying the aircraft's orientation relative to the horizon"", ""Indicating fuel levels""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,6. What does the altimeter on the PFD measure?,Speed,Altitude,Fuel flow,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,1 Electronic Instrument Systems.docx,"{""raw"": ""6. What does the altimeter on the PFD measure?\n   a. Speed\n   b. Altitude\n   c. Fuel flow"", ""question"": ""6. What does the altimeter on the PFD measure?"", ""options"": [""Speed"", ""Altitude"", ""Fuel flow""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.05.01,,7. Which instrument provides the pilot with airspeed information?,Altimeter,Airspeed Indicator (ASI),Attitude Indicator,,B,MEDIUM,,,,ANSWERED,corpus page 301 (score=5),1,1 Electronic Instrument Systems.docx,"{""raw"": ""7. Which instrument provides the pilot with airspeed information?\n   a. Altimeter\n   b. Airspeed Indicator (ASI)\n   c. Attitude Indicator"", ""question"": ""7. Which instrument provides the pilot with airspeed information?"", ""options"": [""Altimeter"", ""Airspeed Indicator (ASI)"", ""Attitude Indicator""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,"8. In modern aircraft, what system often replaces traditional mechanical instruments?",Glass Cockpit,Analog Instruments,Hydraulic Systems,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,1 Electronic Instrument Systems.docx,"{""raw"": ""8. In modern aircraft, what system often replaces traditional mechanical instruments?\n   a. Glass Cockpit\n   b. Analog Instruments\n   c. Hydraulic Systems"", ""question"": ""8. In modern aircraft, what system often replaces traditional mechanical instruments?"", ""options"": [""Glass Cockpit"", ""Analog Instruments"", ""Hydraulic Systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,9. What does the acronym TCAS stand for?,Traffic and Control Alert System,Traffic Collision Avoidance System,Traffic Coordination and Alert System,,B,EASY,,,,ANSWERED,Verified correction (score=0.67),1,1 Electronic Instrument Systems.docx,"{""raw"": ""9. What does the acronym TCAS stand for?\n   a. Traffic and Control Alert System\n   b. Traffic Collision Avoidance System\n   c. Traffic Coordination and Alert System"", ""question"": ""9. What does the acronym TCAS stand for?"", ""options"": [""Traffic and Control Alert System"", ""Traffic Collision Avoidance System"", ""Traffic Coordination and Alert System""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.5.6(b),,The Vertical Speed Indicator (VSI) on a PFD indicates:,Rate of climb or descent,Airspeed,Altitude,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,1 Electronic Instrument Systems.docx,"{""raw"": ""10. The Vertical Speed Indicator (VSI) on a PFD indicates:\n    a. Rate of climb or descent\n    b. Airspeed\n    c. Altitude"", ""question"": ""The Vertical Speed Indicator (VSI) on a PFD indicates:"", ""options"": [""Rate of climb or descent"", ""Airspeed"", ""Altitude""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,11. What does the heading indicator on a PFD display?,Vertical speed,Aircraft's current heading,Altitude,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,1 Electronic Instrument Systems.docx,"{""raw"": ""11. What does the heading indicator on a PFD display?\n    a. Vertical speed\n    b. Aircraft's current heading\n    c. Altitude"", ""question"": ""11. What does the heading indicator on a PFD display?"", ""options"": [""Vertical speed"", ""Aircraft's current heading"", ""Altitude""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,12. What is the purpose of the Flight Director in an EFIS?,To provide guidance cues to assist the pilot in flying the aircraft manually,To display fuel levels,To manage air conditioning systems,,B,MEDIUM,,,,ANSWERED,corpus page 320 (score=4),1,1 Electronic Instrument Systems.docx,"{""raw"": ""12. What is the purpose of the Flight Director in an EFIS?\n    a. To provide guidance cues to assist the pilot in flying the aircraft manually\n    b. To display fuel levels\n    c. To manage air conditioning systems"", ""question"": ""12. What is the purpose of the Flight Director in an EFIS?"", ""options"": [""To provide guidance cues to assist the pilot in flying the aircraft manually"", ""To display fuel levels"", ""To manage air conditioning systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,13. What is typically shown on the Navigation Display (ND)?,"Flight route, weather radar, and traffic information",Engine performance data,Passenger cabin temperature,,B,MEDIUM,,,,ANSWERED,corpus page 304 (score=4),1,1 Electronic Instrument Systems.docx,"{""raw"": ""13. What is typically shown on the Navigation Display (ND)?\n    a. Flight route, weather radar, and traffic information\n    b. Engine performance data\n    c. Passenger cabin temperature"", ""question"": ""13. What is typically shown on the Navigation Display (ND)?"", ""options"": [""Flight route, weather radar, and traffic information"", ""Engine performance data"", ""Passenger cabin temperature""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,15. What is the function of the autopilot system in relation to EFIS?,To automatically control the aircraft's flight path,To manage fuel consumption,To monitor cabin pressure,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,1 Electronic Instrument Systems.docx,"{""raw"": ""15. What is the function of the autopilot system in relation to EFIS?\n    a. To automatically control the aircraft's flight path\n    b. To manage fuel consumption\n    c. To monitor cabin pressure"", ""question"": ""15. What is the function of the autopilot system in relation to EFIS?"", ""options"": [""To automatically control the aircraft's flight path"", ""To manage fuel consumption"", ""To monitor cabin pressure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,16. Which system in the EFIS provides the pilot with engine performance data?,Primary Flight Display (PFD),Engine Indication and Crew Alerting System (EICAS),Navigation Display (ND),,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,1 Electronic Instrument Systems.docx,"{""raw"": ""16. Which system in the EFIS provides the pilot with engine performance data?\n    a. Primary Flight Display (PFD)\n    b. Engine Indication and Crew Alerting System (EICAS)\n    c. Navigation Display (ND)"", ""question"": ""16. Which system in the EFIS provides the pilot with engine performance data?"", ""options"": [""Primary Flight Display (PFD)"", ""Engine Indication and Crew Alerting System (EICAS)"", ""Navigation Display (ND)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,17. What kind of information does the weather radar in an EFIS provide?,Weather conditions along the flight path,Traffic alerts,Altitude data,,A,MEDIUM,,,,ANSWERED,corpus page 320 (score=5),1,1 Electronic Instrument Systems.docx,"{""raw"": ""17. What kind of information does the weather radar in an EFIS provide?\n    a. Weather conditions along the flight path\n    b. Traffic alerts\n    c. Altitude data"", ""question"": ""17. What kind of information does the weather radar in an EFIS provide?"", ""options"": [""Weather conditions along the flight path"", ""Traffic alerts"", ""Altitude data""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,18. How is the Flight Management System (FMS) related to EFIS?,It controls the aircraft's hydraulic systems,It integrates and manages the aircraft's navigation and performance data,It displays engine temperatures,,B,MEDIUM,,,,ANSWERED,corpus page 18 (score=4),1,1 Electronic Instrument Systems.docx,"{""raw"": ""18. How is the Flight Management System (FMS) related to EFIS?\n    a. It controls the aircraft's hydraulic systems\n    b. It integrates and manages the aircraft's navigation and performance data\n    c. It displays engine temperatures"", ""question"": ""18. How is the Flight Management System (FMS) related to EFIS?"", ""options"": [""It controls the aircraft's hydraulic systems"", ""It integrates and manages the aircraft's navigation and performance data"", ""It displays engine temperatures""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,19. What does a Flight Data Recorder (FDR) do in relation to electronic instrument systems?,Records flight parameters for post-flight analysis,Displays real-time flight data,Manages fuel flow,,B,MEDIUM,,,,ANSWERED,corpus page 61 (score=6),1,1 Electronic Instrument Systems.docx,"{""raw"": ""19. What does a Flight Data Recorder (FDR) do in relation to electronic instrument systems?\n    a. Records flight parameters for post-flight analysis\n    b. Displays real-time flight data\n    c. Manages fuel flow"", ""question"": ""19. What does a Flight Data Recorder (FDR) do in relation to electronic instrument systems?"", ""options"": [""Records flight parameters for post-flight analysis"", ""Displays real-time flight data"", ""Manages fuel flow""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,The angle of attack indicator in an EFIS shows:,The angle between the chord line of the wing and the relative airflow,Airspeed,Vertical speed,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=0.33),1,1 Electronic Instrument Systems.docx,"{""raw"": ""20. The angle of attack indicator in an EFIS shows:\n    a. The angle between the chord line of the wing and the relative airflow\n    b. Airspeed\n    c. Vertical speed"", ""question"": ""The angle of attack indicator in an EFIS shows:"", ""options"": [""The angle between the chord line of the wing and the relative airflow"", ""Airspeed"", ""Vertical speed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.05.01,,21. What is the purpose of the electronic checklist in modern cockpits?,To provide pilots with procedural guidance and checklists electronically,To display flight maps,To monitor cabin temperature,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,1 Electronic Instrument Systems.docx,"{""raw"": ""21. What is the purpose of the electronic checklist in modern cockpits?\n    a. To provide pilots with procedural guidance and checklists electronically\n    b. To display flight maps\n    c. To monitor cabin temperature"", ""question"": ""21. What is the purpose of the electronic checklist in modern cockpits?"", ""options"": [""To provide pilots with procedural guidance and checklists electronically"", ""To display flight maps"", ""To monitor cabin temperature""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,"22. In an EFIS, what does the term ""attitude"" refer to?",The aircraft's orientation relative to the horizon,The speed of the aircraft,The altitude of the aircraft,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=0.33),1,1 Electronic Instrument Systems.docx,"{""raw"": ""22. In an EFIS, what does the term \""attitude\"" refer to?\n    a. The aircraft's orientation relative to the horizon\n    b. The speed of the aircraft\n    c. The altitude of the aircraft"", ""question"": ""22. In an EFIS, what does the term \""attitude\"" refer to?"", ""options"": [""The aircraft's orientation relative to the horizon"", ""The speed of the aircraft"", ""The altitude of the aircraft""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,24. What does the terrain awareness and warning system (TAWS) provide?,Traffic information,Terrain proximity warnings and alerts,Engine performance data,,C,MEDIUM,,,,ANSWERED,corpus page 328 (score=3),1,1 Electronic Instrument Systems.docx,"{""raw"": ""24. What does the terrain awareness and warning system (TAWS) provide?\n    a. Traffic information\n    b. Terrain proximity warnings and alerts\n    c. Engine performance data"", ""question"": ""24. What does the terrain awareness and warning system (TAWS) provide?"", ""options"": [""Traffic information"", ""Terrain proximity warnings and alerts"", ""Engine performance data""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,25. Which system in an EFIS assists pilots in navigating and avoiding mid-air collisions?,Ground Proximity Warning System (GPWS),Traffic Collision Avoidance System (TCAS),Engine Indication and Crew Alerting System (EICAS),,B,MEDIUM,,,,ANSWERED,corpus page 348 (score=4),1,1 Electronic Instrument Systems.docx,"{""raw"": ""25. Which system in an EFIS assists pilots in navigating and avoiding mid-air collisions?\n    a. Ground Proximity Warning System (GPWS)\n    b. Traffic Collision Avoidance System (TCAS)\n    c. Engine Indication and Crew Alerting System (EICAS)"", ""question"": ""25. Which system in an EFIS assists pilots in navigating and avoiding mid-air collisions?"", ""options"": [""Ground Proximity Warning System (GPWS)"", ""Traffic Collision Avoidance System (TCAS)"", ""Engine Indication and Crew Alerting System (EICAS)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,26. What does the acronym GPWS stand for in aviation?,Global Positioning Warning System,Ground Proximity Warning System,Ground Position Weather System,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,1 Electronic Instrument Systems.docx,"{""raw"": ""26. What does the acronym GPWS stand for in aviation?\n    a. Global Positioning Warning System\n    b. Ground Proximity Warning System\n    c. Ground Position Weather System"", ""question"": ""26. What does the acronym GPWS stand for in aviation?"", ""options"": [""Global Positioning Warning System"", ""Ground Proximity Warning System"", ""Ground Position Weather System""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,27. What is indicated by the speed trend vector on a Primary Flight Display (PFD)?,Future airspeed based on current acceleration,Altitude changes,Engine thrust levels,,C,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=0.50),1,1 Electronic Instrument Systems.docx,"{""raw"": ""27. What is indicated by the speed trend vector on a Primary Flight Display (PFD)?\n    a. Future airspeed based on current acceleration\n    b. Altitude changes\n    c. Engine thrust levels"", ""question"": ""27. What is indicated by the speed trend vector on a Primary Flight Display (PFD)?"", ""options"": [""Future airspeed based on current acceleration"", ""Altitude changes"", ""Engine thrust levels""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,"The term ""Autoland"" in electronic instrument systems refers to:",Automatic fuel management,Automatic landing capability of the aircraft,Automatic weather reporting,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=0.80),1,1 Electronic Instrument Systems.docx,"{""raw"": ""28. The term \""Autoland\"" in electronic instrument systems refers to:\n    a. Automatic fuel management\n    b. Automatic landing capability of the aircraft\n    c. Automatic weather reporting"", ""question"": ""The term \""Autoland\"" in electronic instrument systems refers to:"", ""options"": [""Automatic fuel management"", ""Automatic landing capability of the aircraft"", ""Automatic weather reporting""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,29. What is the main purpose of the flight director bars on a PFD?,To provide visual cues for the pilot to follow the desired flight path,To display engine parameters,To indicate cabin pressure,,B,MEDIUM,,,,ANSWERED,corpus page 275 (score=3),1,1 Electronic Instrument Systems.docx,"{""raw"": ""29. What is the main purpose of the flight director bars on a PFD?\n    a. To provide visual cues for the pilot to follow the desired flight path\n    b. To display engine parameters\n    c. To indicate cabin pressure"", ""question"": ""29. What is the main purpose of the flight director bars on a PFD?"", ""options"": [""To provide visual cues for the pilot to follow the desired flight path"", ""To display engine parameters"", ""To indicate cabin pressure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,30. Which component in an EFIS provides comprehensive engine monitoring and alerting functions?,Primary Flight Display (PFD),Navigation Display (ND),Engine Indication and Crew Alerting System (EICAS),,A,MEDIUM,,,,ANSWERED,corpus page 325 (score=5),1,1 Electronic Instrument Systems.docx,"{""raw"": ""30. Which component in an EFIS provides comprehensive engine monitoring and alerting functions?\n    a. Primary Flight Display (PFD)\n    b. Navigation Display (ND)\n    c. Engine Indication and Crew Alerting System (EICAS)"", ""question"": ""30. Which component in an EFIS provides comprehensive engine monitoring and alerting functions?"", ""options"": [""Primary Flight Display (PFD)"", ""Navigation Display (ND)"", ""Engine Indication and Crew Alerting System (EICAS)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""1 Electronic Instrument Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,1. What is the base of the binary numbering system?,8,10,2,,C,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,2 Numbering Systems.docx,"{""raw"": ""1. What is the base of the binary numbering system?\n   a. 8\n   b. 10\n   c. 2"", ""question"": ""1. What is the base of the binary numbering system?"", ""options"": [""8"", ""10"", ""2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,2. What is the decimal equivalent of the binary number 1010?,5,10,15,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,2 Numbering Systems.docx,"{""raw"": ""2. What is the decimal equivalent of the binary number 1010?\n   a. 5\n   b. 10\n   c. 15"", ""question"": ""2. What is the decimal equivalent of the binary number 1010?"", ""options"": [""5"", ""10"", ""15""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,4. What is the hexadecimal equivalent of the binary number 1110?,B,E,F,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,2 Numbering Systems.docx,"{""raw"": ""4. What is the hexadecimal equivalent of the binary number 1110?\n   a. B\n   b. E\n   c. F"", ""question"": ""4. What is the hexadecimal equivalent of the binary number 1110?"", ""options"": [""B"", ""E"", ""F""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
