module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M11A,M11A.11.03,,1. Why are drain valves necessary in pressurized aircraft?,To prevent cabin pressure loss,To improve fuel efficiency,To reduce wing bending,,To prevent cabin pressure loss,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. Why are drain valves necessary in pressurized aircraft?\nA) To prevent cabin pressure loss\nB) To improve fuel efficiency\nC) To reduce wing bending"", ""question"": ""1. Why are drain valves necessary in pressurized aircraft?"", ""options"": [""To prevent cabin pressure loss"", ""To improve fuel efficiency"", ""To reduce wing bending""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.04,,2. What keeps flapper-type drain valves closed during flight?,Spring tension,Cabin air pressure,Hydraulic pressure,,Cabin air pressure,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What keeps flapper-type drain valves closed during flight?\nA) Spring tension\nB) Cabin air pressure\nC) Hydraulic pressure"", ""question"": ""2. What keeps flapper-type drain valves closed during flight?"", ""options"": [""Spring tension"", ""Cabin air pressure"", ""Hydraulic pressure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.2.5,,3. Where are external drains typically located on fuselages?,Along the wing leading edge,On the keel (bottom centerline),Near vertical stabilizer,,Along the wing leading edge,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. Where are external drains typically located on fuselages?\nA) Along the wing leading edge\nB) On the keel (bottom centerline)\nC) Near vertical stabilizer"", ""question"": ""3. Where are external drains typically located on fuselages?"", ""options"": [""Along the wing leading edge"", ""On the keel (bottom centerline)"", ""Near vertical stabilizer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,4. What is the purpose of levelling compound around drains?,To prevent fluid trapping,To increase structural strength,To reduce aerodynamic drag,,To prevent fluid trapping,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. What is the purpose of levelling compound around drains?\nA) To prevent fluid trapping\nB) To increase structural strength\nC) To reduce aerodynamic drag"", ""question"": ""4. What is the purpose of levelling compound around drains?"", ""options"": [""To prevent fluid trapping"", ""To increase structural strength"", ""To reduce aerodynamic drag""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,5. Which fluid is NOT typically drained by these systems?,Hydraulic fluid,Jet fuel,Engine oil,,Hydraulic fluid,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. Which fluid is NOT typically drained by these systems?\nA) Hydraulic fluid\nB) Jet fuel\nC) Engine oil\nImage 40 (Drain Valves)"", ""question"": ""5. Which fluid is NOT typically drained by these systems?"", ""options"": [""Hydraulic fluid"", ""Jet fuel"", ""Engine oil""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4(d),,1. How does a plunger-type drain valve operate?,Opens during pressurization,Closes when cabin pressure increases,Requires manual operation,,Closes when cabin pressure increases,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. How does a plunger-type drain valve operate?\nA) Opens during pressurization\nB) Closes when cabin pressure increases\nC) Requires manual operation"", ""question"": ""1. How does a plunger-type drain valve operate?"", ""options"": [""Opens during pressurization"", ""Closes when cabin pressure increases"", ""Requires manual operation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(d)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.03,,2. What happens to drain valves when aircraft are unpressurized?,They remain closed,They open automatically,They require manual override,,They require manual override,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What happens to drain valves when aircraft are unpressurized?\nA) They remain closed\nB) They open automatically\nC) They require manual override"", ""question"": ""2. What happens to drain valves when aircraft are unpressurized?"", ""options"": [""They remain closed"", ""They open automatically"", ""They require manual override""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,3. What material is commonly used for drain valve seals?,Aluminum,Rubber,Steel,,Aluminum,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What material is commonly used for drain valve seals?\nA) Aluminum\nB) Rubber\nC) Steel"", ""question"": ""3. What material is commonly used for drain valve seals?"", ""options"": [""Aluminum"", ""Rubber"", ""Steel""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,4. Why are some drain valves spring-loaded?,To ensure positive closure,To reduce maintenance,To increase drainage speed,,To ensure positive closure,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Why are some drain valves spring-loaded?\nA) To ensure positive closure\nB) To reduce maintenance\nC) To increase drainage speed"", ""question"": ""4. Why are some drain valves spring-loaded?"", ""options"": [""To ensure positive closure"", ""To reduce maintenance"", ""To increase drainage speed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.3.000,,5. What would occur if drain valves failed closed on ground?,Fluid accumulation in structure,Cabin pressure leaks,Improved aerodynamics,,Fluid accumulation in structure,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What would occur if drain valves failed closed on ground?\nA) Fluid accumulation in structure\nB) Cabin pressure leaks\nC) Improved aerodynamics\nImage 41 (Heated Drains & Ventilation)"", ""question"": ""5. What would occur if drain valves failed closed on ground?"", ""options"": [""Fluid accumulation in structure"", ""Cabin pressure leaks"", ""Improved aerodynamics""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,1. Why are drain masts heated?,To prevent ice blockages,To reduce drag,To detect leaks,,To prevent ice blockages,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. Why are drain masts heated?\nA) To prevent ice blockages\nB) To reduce drag\nC) To detect leaks"", ""question"": ""1. Why are drain masts heated?"", ""options"": [""To prevent ice blockages"", ""To reduce drag"", ""To detect leaks""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.2(b),,2. Where are heated drain masts typically installed?,Wing leading edges,Fuselage centerline,Vertical stabilizer,,Wing leading edges,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where are heated drain masts typically installed?\nA) Wing leading edges\nB) Fuselage centerline\nC) Vertical stabilizer"", ""question"": ""2. Where are heated drain masts typically installed?"", ""options"": [""Wing leading edges"", ""Fuselage centerline"", ""Vertical stabilizer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,3. What is the purpose of internal drain paths?,Direct fluids to external drains,Provide emergency fuel routes,Cool electronic components,,Direct fluids to external drains,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What is the purpose of internal drain paths?\nA) Direct fluids to external drains\nB) Provide emergency fuel routes\nC) Cool electronic components"", ""question"": ""3. What is the purpose of internal drain paths?"", ""options"": [""Direct fluids to external drains"", ""Provide emergency fuel routes"", ""Cool electronic components""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.4(e),,4. Why is ventilation important in structural cavities?,Prevent flammable vapor buildup,Reduce cabin noise,Improve pressurization,,Prevent flammable vapor buildup,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Why is ventilation important in structural cavities?\nA) Prevent flammable vapor buildup\nB) Reduce cabin noise\nC) Improve pressurization"", ""question"": ""4. Why is ventilation important in structural cavities?"", ""options"": [""Prevent flammable vapor buildup"", ""Reduce cabin noise"", ""Improve pressurization""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(e)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.05,,5. How are engine cowlings ventilated?,Ram air inlets/outlets,Electric fans,Bleed air systems,,Ram air inlets/outlets,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. How are engine cowlings ventilated?\nA) Ram air inlets/outlets\nB) Electric fans\nC) Bleed air systems\nImage 42 (System Installation & Construction)"", ""question"": ""5. How are engine cowlings ventilated?"", ""options"": [""Ram air inlets/outlets"", ""Electric fans"", ""Bleed air systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.05"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.9(c),,1. What is a key advantage of modern system bays?,Easier LRU replacement,Reduced inspection requirements,Lighter structure,,Easier LRU replacement,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is a key advantage of modern system bays?\nA) Easier LRU replacement\nB) Reduced inspection requirements\nC) Lighter structure"", ""question"": ""1. What is a key advantage of modern system bays?"", ""options"": [""Easier LRU replacement"", ""Reduced inspection requirements"", ""Lighter structure""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(c)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.2(b),,2. What characterizes stressed-skin construction?,Skin carries structural loads,Fabric covering provides strength,Internal framework bears all loads,,Skin carries structural loads,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What characterizes stressed-skin construction?\nA) Skin carries structural loads\nB) Fabric covering provides strength\nC) Internal framework bears all loads"", ""question"": ""2. What characterizes stressed-skin construction?"", ""options"": [""Skin carries structural loads"", ""Fabric covering provides strength"", ""Internal framework bears all loads""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.03,,3. What was the primary purpose of fabric covering in early aircraft?,Streamlining only,Structural support,Thermal insulation,,Structural support,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What was the primary purpose of fabric covering in early aircraft?\nA) Streamlining only\nB) Structural support\nC) Thermal insulation"", ""question"": ""3. What was the primary purpose of fabric covering in early aircraft?"", ""options"": [""Streamlining only"", ""Structural support"", ""Thermal insulation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,4. Which structural member runs longitudinally in truss construction?,Longerons,Ribs,Spars,,Longerons,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Which structural member runs longitudinally in truss construction?\nA) Longerons\nB) Ribs\nC) Spars"", ""question"": ""4. Which structural member runs longitudinally in truss construction?"", ""options"": [""Longerons"", ""Ribs"", ""Spars""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,5. What makes maintenance difficult on older aircraft?,Components scattered throughout airframe,Lack of access panels,Over-reliance on composite materials,,Components scattered throughout airframe,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What makes maintenance difficult on older aircraft?\nA) Components scattered throughout airframe\nB) Lack of access panels\nC) Over-reliance on composite materials\nImage 44 (Monocoque/Semi-Monocoque Construction)"", ""question"": ""5. What makes maintenance difficult on older aircraft?"", ""options"": [""Components scattered throughout airframe"", ""Lack of access panels"", ""Over-reliance on composite materials""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(a),,semi-monocoque construction?,Monocoque uses external bracing wires,Semi-monocoque combines stressed skin with internal framework,Monocoque relies entirely on bulkheads,,Semi-monocoque combines stressed skin with internal framework,EASY,1. What is the primary structural difference between monocoque and,,,REVIEWED,Extra KB direct (score=4),1,Module 11 Rans.pdf,"{""raw"": ""1. What is the primary structural difference between monocoque and\nsemi-monocoque construction?\nA) Monocoque uses external bracing wires\nB) Semi-monocoque combines stressed skin with internal framework\nC) Monocoque relies entirely on bulkheads"", ""question"": ""semi-monocoque construction?"", ""options"": [""Monocoque uses external bracing wires"", ""Semi-monocoque combines stressed skin with internal framework"", ""Monocoque relies entirely on bulkheads""], ""correct"": null, ""answer_text"": null, ""category"": ""1. What is the primary structural difference between monocoque and"", ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(a)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.04,,2. Where would you typically find a pressurization bulkhead?,At the rear of the cargo hold,Ahead of the flight deck and at the pressure cabin rear,On wing leading edges,,Ahead of the flight deck and at the pressure cabin rear,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where would you typically find a pressurization bulkhead?\nA) At the rear of the cargo hold\nB) Ahead of the flight deck and at the pressure cabin rear\nC) On wing leading edges"", ""question"": ""2. Where would you typically find a pressurization bulkhead?"", ""options"": [""At the rear of the cargo hold"", ""Ahead of the flight deck and at the pressure cabin rear"", ""On wing leading edges""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.06,,3. What is the main function of fuselage frames?,Provide attachment points for wings and tail surfaces,Carry all pressurization loads,Support electrical wiring,,Carry all pressurization loads,EASY,,,,REVIEWED,Extra KB direct (score=4),1,Module 11 Rans.pdf,"{""raw"": ""3. What is the main function of fuselage frames?\nA) Provide attachment points for wings and tail surfaces\nB) Carry all pressurization loads\nC) Support electrical wiring"", ""question"": ""3. What is the main function of fuselage frames?"", ""options"": [""Provide attachment points for wings and tail surfaces"", ""Carry all pressurization loads"", ""Support electrical wiring""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.06"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,,,4. Which component provides localized reinforcement around doors/windows?,Stringers,Longerons,Formers,,Stringers,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Which component provides localized reinforcement around doors/windows?\nA) Stringers\nB) Longerons\nC) Formers"", ""question"": ""4. Which component provides localized reinforcement around doors/windows?"", ""options"": [""Stringers"", ""Longerons"", ""Formers""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,5. What type of bulkhead would be found in an engine nacelle?,Pressure bulkhead,Firewall,Fuel tank bulkhead,,Fuel tank bulkhead,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What type of bulkhead would be found in an engine nacelle?\nA) Pressure bulkhead\nB) Firewall\nC) Fuel tank bulkhead\nImage 45 (Stringers & Doublers)"", ""question"": ""5. What type of bulkhead would be found in an engine nacelle?"", ""options"": [""Pressure bulkhead"", ""Firewall"", ""Fuel tank bulkhead""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(a),,1. What is the primary purpose of stringers?,Provide longitudinal shape and skin support,Transfer landing gear loads,Seal pressure boundaries,,Provide longitudinal shape and skin support,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the primary purpose of stringers?\nA) Provide longitudinal shape and skin support\nB) Transfer landing gear loads\nC) Seal pressure boundaries"", ""question"": ""1. What is the primary purpose of stringers?"", ""options"": [""Provide longitudinal shape and skin support"", ""Transfer landing gear loads"", ""Seal pressure boundaries""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(a)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.04,,2. Where would a doubler plate most likely be used?,At skin joints or around small apertures,On control surface leading edges,Over entire wing upper surfaces,,At skin joints or around small apertures,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where would a doubler plate most likely be used?\nA) At skin joints or around small apertures\nB) On control surface leading edges\nC) Over entire wing upper surfaces"", ""question"": ""2. Where would a doubler plate most likely be used?"", ""options"": [""At skin joints or around small apertures"", ""On control surface leading edges"", ""Over entire wing upper surfaces""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.2.5,,3. How are stringers typically attached to frames?,With fillets or gussets,Using explosive rivets,Through adhesive bonding only,,Using explosive rivets,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. How are stringers typically attached to frames?\nA) With fillets or gussets\nB) Using explosive rivets\nC) Through adhesive bonding only"", ""question"": ""3. How are stringers typically attached to frames?"", ""options"": [""With fillets or gussets"", ""Using explosive rivets"", ""Through adhesive bonding only""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,4. What determines the amount of structural reinforcement needed?,Local stress concentrations,Paint thickness requirements,Passenger capacity,,Local stress concentrations,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. What determines the amount of structural reinforcement needed?\nA) Local stress concentrations\nB) Paint thickness requirements\nC) Passenger capacity"", ""question"": ""4. What determines the amount of structural reinforcement needed?"", ""options"": [""Local stress concentrations"", ""Paint thickness requirements"", ""Passenger capacity""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.2.5,,5. Which statement about longerons is correct?,They are lighter than stringers,They interconnect high-load points like landing gear attachments,They are only used in monocoque designs,,They interconnect high-load points like landing gear attachments,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. Which statement about longerons is correct?\nA) They are lighter than stringers\nB) They interconnect high-load points like landing gear attachments\nC) They are only used in monocoque designs\nImage 46 (Struts & Floor Structures)"", ""question"": ""5. Which statement about longerons is correct?"", ""options"": [""They are lighter than stringers"", ""They interconnect high-load points like landing gear attachments"", ""They are only used in monocoque designs""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.2(b),,1. What is the function of a structural strut?,Resist tensile loads only,Resist compressive loads only,Transfer torsional loads,,Resist tensile loads only,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the function of a structural strut?\nA) Resist tensile loads only\nB) Resist compressive loads only\nC) Transfer torsional loads"", ""question"": ""1. What is the function of a structural strut?"", ""options"": [""Resist tensile loads only"", ""Resist compressive loads only"", ""Transfer torsional loads""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.4,,2. Where are cabin floor beams typically located?,Only longitudinally along the fuselage,Laterally and longitudinally,Exclusively under galleys,,Only longitudinally along the fuselage,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where are cabin floor beams typically located?\nA) Only longitudinally along the fuselage\nB) Laterally and longitudinally\nC) Exclusively under galleys"", ""question"": ""2. Where are cabin floor beams typically located?"", ""options"": [""Only longitudinally along the fuselage"", ""Laterally and longitudinally"", ""Exclusively under galleys""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.4,,3. What material is commonly used for modern cabin flooring?,Solid steel plates,Composite honeycomb panels,Wooden planks,,Solid steel plates,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What material is commonly used for modern cabin flooring?\nA) Solid steel plates\nB) Composite honeycomb panels\nC) Wooden planks"", ""question"": ""3. What material is commonly used for modern cabin flooring?"", ""options"": [""Solid steel plates"", ""Composite honeycomb panels"", ""Wooden planks""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,,,"4. In a biplane, what components handle tensile loads?",Struts,Flying wires,Spar caps,,Flying wires,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. In a biplane, what components handle tensile loads?\nA) Struts\nB) Flying wires\nC) Spar caps"", ""question"": ""4. In a biplane, what components handle tensile loads?"", ""options"": [""Struts"", ""Flying wires"", ""Spar caps""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,5. Why are floor beams considered primary structure?,They support seat attachments,They form fuel tank boundaries,They carry pressurization loads,,They form fuel tank boundaries,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. Why are floor beams considered primary structure?\nA) They support seat attachments\nB) They form fuel tank boundaries\nC) They carry pressurization loads\nImage 47 (Skinning Methods)"", ""question"": ""5. Why are floor beams considered primary structure?"", ""options"": [""They support seat attachments"", ""They form fuel tank boundaries"", ""They carry pressurization loads""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,1. What is the main advantage of milled skins?,Uniform thickness for easier repair,Precise thickness variations with minimal weight,Lower production costs,,Precise thickness variations with minimal weight,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the main advantage of milled skins?\nA) Uniform thickness for easier repair\nB) Precise thickness variations with minimal weight\nC) Lower production costs"", ""question"": ""1. What is the main advantage of milled skins?"", ""options"": [""Uniform thickness for easier repair"", ""Precise thickness variations with minimal weight"", ""Lower production costs""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""EASY""}"
