module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M4,M4.04.03,,6. In what applications can servomechanisms be found?,Only in industrial machinery,Only in aviation systems,In applications ranging from model airplanes to jumbo jets,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""6. In what applications can servomechanisms be found?\n    a) Only in industrial machinery\n    b) Only in aviation systems\n    c) In applications ranging from model airplanes to jumbo jets"", ""question"": ""6. In what applications can servomechanisms be found?"", ""options"": [""Only in industrial machinery"", ""Only in aviation systems"", ""In applications ranging from model airplanes to jumbo jets""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M4,M4.04.03,,8. What type of motion can servomechanisms produce?,Only rotary motion,Both rotary and linear motion depending on the mechanical transmission of force,Only linear motion,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""8. What type of motion can servomechanisms produce?\n    a) Only rotary motion\n    b) Both rotary and linear motion depending on the mechanical transmission of force\n    c) Only linear motion"", ""question"": ""8. What type of motion can servomechanisms produce?"", ""options"": [""Only rotary motion"", ""Both rotary and linear motion depending on the mechanical transmission of force"", ""Only linear motion""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M4,M4.04.03,,9. What is an Automatic Flight Control System (AFCS)?,A system that requires manual pilot input for every adjustment.,An automatic system that uses servomechanisms to control aircraft flight surfaces.,A purely mechanical system for aircraft control.,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""9. What is an Automatic Flight Control System (AFCS)?\n    a) A system that requires manual pilot input for every adjustment.\n    b) An automatic system that uses servomechanisms to control aircraft flight surfaces.\n    c) A purely mechanical system for aircraft control."", ""question"": ""9. What is an Automatic Flight Control System (AFCS)?"", ""options"": [""A system that requires manual pilot input for every adjustment."", ""An automatic system that uses servomechanisms to control aircraft flight surfaces."", ""A purely mechanical system for aircraft control.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M4,,,11. What does a Basic Desynn System consist of?,Only a transmitter,"A transmitter, transmission leads, and a receiver",Only a receiver,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""11. What does a Basic Desynn System consist of?\n     a) Only a transmitter\n     b) A transmitter, transmission leads, and a receiver\n     c) Only a receiver"", ""question"": ""11. What does a Basic Desynn System consist of?"", ""options"": [""Only a transmitter"", ""A transmitter, transmission leads, and a receiver"", ""Only a receiver""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,12. What is the purpose of the transmitter in a Desynn system?,To receive the position signal from the receiver,To send the position signal to the receiver,To provide power to the receiver,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""12. What is the purpose of the transmitter in a Desynn system?\n     a) To receive the position signal from the receiver\n     b) To send the position signal to the receiver\n     c) To provide power to the receiver"", ""question"": ""12. What is the purpose of the transmitter in a Desynn system?"", ""options"": [""To receive the position signal from the receiver"", ""To send the position signal to the receiver"", ""To provide power to the receiver""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,13. How can the system be adjusted for indication accuracy in a Desynn system?,By adjusting the radial arm on the transmitter and the length of the connecting rod,By increasing the power supply voltage,By changing the type of transmission leads,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""13. How can the system be adjusted for indication accuracy in a Desynn system?\n     a) By adjusting the radial arm on the transmitter and the length of the connecting rod\n     b) By increasing the power supply voltage\n     c) By changing the type of transmission leads"", ""question"": ""13. How can the system be adjusted for indication accuracy in a Desynn system?"", ""options"": [""By adjusting the radial arm on the transmitter and the length of the connecting rod"", ""By increasing the power supply voltage"", ""By changing the type of transmission leads""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,14. What happens when the transmitter input shaft rotates in a Desynn system?,The receiver stops functioning,The wiper is repositioned on the resistor causing a variation in voltage,The transmission leads get disconnected,,C,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""14. What happens when the transmitter input shaft rotates in a Desynn system?\n     a) The receiver stops functioning\n     b) The wiper is repositioned on the resistor causing a variation in voltage\n     c) The transmission leads get disconnected"", ""question"": ""14. What happens when the transmitter input shaft rotates in a Desynn system?"", ""options"": [""The receiver stops functioning"", ""The wiper is repositioned on the resistor causing a variation in voltage"", ""The transmission leads get disconnected""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,15. What creates the magnetic torque in a Desynn system?,The power supply voltage,The change in the strength and direction of currents flowing through the indicator coils,The physical movement of the receiver,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""15. What creates the magnetic torque in a Desynn system?\n     a) The power supply voltage\n     b) The change in the strength and direction of currents flowing through the indicator coils\n     c) The physical movement of the receiver"", ""question"": ""15. What creates the magnetic torque in a Desynn system?"", ""options"": [""The power supply voltage"", ""The change in the strength and direction of currents flowing through the indicator coils"", ""The physical movement of the receiver""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,16. What type of scale is used on the indicator of a Desynn system?,Linear scale,Nonlinear scale,Digital scale,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""16. What type of scale is used on the indicator of a Desynn system?\n     a) Linear scale\n     b) Nonlinear scale\n     c) Digital scale"", ""question"": ""16. What type of scale is used on the indicator of a Desynn system?"", ""options"": [""Linear scale"", ""Nonlinear scale"", ""Digital scale""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,"17. In a MicroDesynn System, what is the primary function of the transmitter?",To sense and transmit the position signal,To receive and process the position signal,To provide electrical power,,C,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""17. In a MicroDesynn System, what is the primary function of the transmitter?\n     a) To sense and transmit the position signal\n     b) To receive and process the position signal\n     c) To provide electrical power"", ""question"": ""17. In a MicroDesynn System, what is the primary function of the transmitter?"", ""options"": [""To sense and transmit the position signal"", ""To receive and process the position signal"", ""To provide electrical power""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,18. What is the purpose of testing a MicroDesynn System?,To ensure the accuracy and reliability of the position indication,To increase the system's power efficiency,To replace the transmitter,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""18. What is the purpose of testing a MicroDesynn System?\n     a) To ensure the accuracy and reliability of the position indication\n     b) To increase the system's power efficiency\n     c) To replace the transmitter"", ""question"": ""18. What is the purpose of testing a MicroDesynn System?"", ""options"": [""To ensure the accuracy and reliability of the position indication"", ""To increase the system's power efficiency"", ""To replace the transmitter""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,M4.4.3(a),,19. What is a Magnesyn System?,A purely mechanical system for position indication,A type of servomechanism that uses magnetic principles for position sensing,A hydraulic control system,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""19. What is a Magnesyn System?\n     a) A purely mechanical system for position indication\n     b) A type of servomechanism that uses magnetic principles for position sensing\n     c) A hydraulic control system"", ""question"": ""19. What is a Magnesyn System?"", ""options"": [""A purely mechanical system for position indication"", ""A type of servomechanism that uses magnetic principles for position sensing"", ""A hydraulic control system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.4.3(a)"", ""level"": null, ""difficulty"": ""EASY""}"
M4,M4.4.3(a),,20. How is a Torque Synchro System different from a Desynn System?,It uses hydraulic components,It operates based on synchro principles and typically uses AC signals,It does not use a transmitter,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""20. How is a Torque Synchro System different from a Desynn System?\n     a) It uses hydraulic components\n     b) It operates based on synchro principles and typically uses AC signals\n     c) It does not use a transmitter"", ""question"": ""20. How is a Torque Synchro System different from a Desynn System?"", ""options"": [""It uses hydraulic components"", ""It operates based on synchro principles and typically uses AC signals"", ""It does not use a transmitter""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.4.3(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M4,,,21. What is the primary component of a Synchro System?,Synchro transmitter and receiver,Hydraulic actuator,Mechanical linkage,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""21. What is the primary component of a Synchro System?\n     a) Synchro transmitter and receiver\n     b) Hydraulic actuator\n     c) Mechanical linkage"", ""question"": ""21. What is the primary component of a Synchro System?"", ""options"": [""Synchro transmitter and receiver"", ""Hydraulic actuator"", ""Mechanical linkage""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,22. What is the function of the stator in a Synchro System?,To convert electrical signals into mechanical motion,To generate a rotating magnetic field,To amplify the control signal,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""22. What is the function of the stator in a Synchro System?\n     a) To convert electrical signals into mechanical motion\n     b) To generate a rotating magnetic field\n     c) To amplify the control signal"", ""question"": ""22. What is the function of the stator in a Synchro System?"", ""options"": [""To convert electrical signals into mechanical motion"", ""To generate a rotating magnetic field"", ""To amplify the control signal""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,23. What is the purpose of the rotor in a Synchro System?,To align with the stator magnetic field and move the pointer,To generate electrical signals,To control the power supply,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""23. What is the purpose of the rotor in a Synchro System?\n     a) To align with the stator magnetic field and move the pointer\n     b) To generate electrical signals\n     c) To control the power supply"", ""question"": ""23. What is the purpose of the rotor in a Synchro System?"", ""options"": [""To align with the stator magnetic field and move the pointer"", ""To generate electrical signals"", ""To control the power supply""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,24. What type of signals do Torque Synchros typically use?,DC signals,AC signals,Mechanical signals,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""24. What type of signals do Torque Synchros typically use?\n     a) DC signals\n     b) AC signals\n     c) Mechanical signals"", ""question"": ""24. What type of signals do Torque Synchros typically use?"", ""options"": [""DC signals"", ""AC signals"", ""Mechanical signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,25. What happens when there is a fault in a Synchro System?,The system operates normally,The position indication may become inaccurate or fail,The transmitter stops sending signals,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""25. What happens when there is a fault in a Synchro System?\n     a) The system operates normally\n     b) The position indication may become inaccurate or fail\n     c) The transmitter stops sending signals"", ""question"": ""25. What happens when there is a fault in a Synchro System?"", ""options"": [""The system operates normally"", ""The position indication may become inaccurate or fail"", ""The transmitter stops sending signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,26. What is the role of the control transformer in a Control Synchro System?,To convert control signals into mechanical motion,To amplify the power supply voltage,To provide feedback signals,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""26. What is the role of the control transformer in a Control Synchro System?\n     a) To convert control signals into mechanical motion\n     b) To amplify the power supply voltage\n     c) To provide feedback signals"", ""question"": ""26. What is the role of the control transformer in a Control Synchro System?"", ""options"": [""To convert control signals into mechanical motion"", ""To amplify the power supply voltage"", ""To provide feedback signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,27. How does a basic servo system operate?,By manual adjustment of control surfaces,By using control signals to automatically adjust the position of control surfaces,By hydraulic pressure alone,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""27. How does a basic servo system operate?\n     a) By manual adjustment of control surfaces\n     b) By using control signals to automatically adjust the position of control surfaces\n     c) By hydraulic pressure alone"", ""question"": ""27. How does a basic servo system operate?"", ""options"": [""By manual adjustment of control surfaces"", ""By using control signals to automatically adjust the position of control surfaces"", ""By hydraulic pressure alone""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,28. What is a Rate Generator (Tachometer)?,A device that provides feedback on the speed of the controlled system,A device that generates control signals,A device that amplifies the power supply,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""28. What is a Rate Generator (Tachometer)?\n     a) A device that provides feedback on the speed of the controlled system\n     b) A device that generates control signals\n     c) A device that amplifies the power supply"", ""question"": ""28. What is a Rate Generator (Tachometer)?"", ""options"": [""A device that provides feedback on the speed of the controlled system"", ""A device that generates control signals"", ""A device that amplifies the power supply""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,29. What is the primary difference between an AC and DC Rate Generator?,Their size and weight,The type of electrical signals they use,Their mechanical construction,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""29. What is the primary difference between an AC and DC Rate Generator?\n     a) Their size and weight\n     b) The type of electrical signals they use\n     c) Their mechanical construction"", ""question"": ""29. What is the primary difference between an AC and DC Rate Generator?"", ""options"": [""Their size and weight"", ""The type of electrical signals they use"", ""Their mechanical construction""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,30. What is the role of a Servo Amplifier?,To amplify the control signals to drive the servo motor,To generate control signals,To provide feedback signals,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""30. What is the role of a Servo Amplifier?\n     a) To amplify the control signals to drive the servo motor\n     b) To generate control signals\n     c) To provide feedback signals"", ""question"": ""30. What is the role of a Servo Amplifier?"", ""options"": [""To amplify the control signals to drive the servo motor"", ""To generate control signals"", ""To provide feedback signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,31. What type of motor is commonly used in servo systems?,Induction motor,Servo motor,Stepper motor,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""31. What type of motor is commonly used in servo systems?\n     a) Induction motor\n     b) Servo motor\n     c) Stepper motor"", ""question"": ""31. What type of motor is commonly used in servo systems?"", ""options"": [""Induction motor"", ""Servo motor"", ""Stepper motor""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,32. What is the main advantage of a servomechanism in AFCS?,Reduced complexity,Manual control,Increased efficiency and accuracy in controlling flight surfaces,,C,MEDIUM,,,,DRAFT,ANSWERED,Found in Suntech corpus - Servomechanisms provide increased efficiency and accuracy in controlling flight surfaces,4.3 Servomechanics.docx,"{""raw"": ""32. What is the main advantage of a servomechanism in AFCS?\n     a) Reduced complexity\n     b) Manual control\n     c) Increased efficiency and accuracy in controlling flight surfaces"", ""question"": ""32. What is the main advantage of a servomechanism in AFCS?"", ""options"": [""Reduced complexity"", ""Manual control"", ""Increased efficiency and accuracy in controlling flight surfaces""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,33. How does a Synchro Torque Transmitter work?,By converting mechanical motion into hydraulic pressure,By generating a rotating magnetic field to control the receiver,By amplifying the control signals,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""33. How does a Synchro Torque Transmitter work?\n     a) By converting mechanical motion into hydraulic pressure\n     b) By generating a rotating magnetic field to control the receiver\n     c) By amplifying the control signals"", ""question"": ""33. How does a Synchro Torque Transmitter work?"", ""options"": [""By converting mechanical motion into hydraulic pressure"", ""By generating a rotating magnetic field to control the receiver"", ""By amplifying the control signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,34. What is the function of a Synchro Differential Transmitter?,To control the power supply voltage,To transmit the difference in position between two inputs,To provide feedback signals,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""34. What is the function of a Synchro Differential Transmitter?\n     a) To control the power supply voltage\n     b) To transmit the difference in position between two inputs\n     c) To provide feedback signals"", ""question"": ""34. What is the function of a Synchro Differential Transmitter?"", ""options"": [""To control the power supply voltage"", ""To transmit the difference in position between two inputs"", ""To provide feedback signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,35. What happens in a TX-TDX-TR System during subtraction operation?,The system calculates and transmits the difference between two positions,The system amplifies the control signals,The system generates additional control signals,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""35. What happens in a TX-TDX-TR System during subtraction operation?\n     a) The system calculates and transmits the difference between two positions\n     b) The system amplifies the control signals\n     c) The system generates additional control signals"", ""question"": ""35. What happens in a TX-TDX-TR System during subtraction operation?"", ""options"": [""The system calculates and transmits the difference between two positions"", ""The system amplifies the control signals"", ""The system generates additional control signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,36. What is the purpose of a Resolver in a servo system?,To convert rotational position into electrical signals,To amplify the control signals,To provide power supply,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""36. What is the purpose of a Resolver in a servo system?\n     a) To convert rotational position into electrical signals\n     b) To amplify the control signals\n     c) To provide power supply"", ""question"": ""36. What is the purpose of a Resolver in a servo system?"", ""options"": [""To convert rotational position into electrical signals"", ""To amplify the control signals"", ""To provide power supply""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,37. How is a Rotary Variable Differential Transformer (RVDT) used in a servo system?,To generate control signals,To measure and transmit angular displacement,To amplify the power supply,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""37. How is a Rotary Variable Differential Transformer (RVDT) used in a servo system?\n     a) To generate control signals\n     b) To measure and transmit angular displacement\n     c) To amplify the power supply"", ""question"": ""37. How is a Rotary Variable Differential Transformer (RVDT) used in a servo system?"", ""options"": [""To generate control signals"", ""To measure and transmit angular displacement"", ""To amplify the power supply""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,38. What is Error Rate Damping in a servo system?,A method to increase the speed of the system,A method to reduce oscillations and improve stability,A method to amplify control signals,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""38. What is Error Rate Damping in a servo system?\n     a) A method to increase the speed of the system\n     b) A method to reduce oscillations and improve stability\n     c) A method to amplify control signals"", ""question"": ""38. What is Error Rate Damping in a servo system?"", ""options"": [""A method to increase the speed of the system"", ""A method to reduce oscillations and improve stability"", ""A method to amplify control signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,39. What is the function of the friction clutch damping in a servo system?,To increase the power supply voltage,To limit the maximum torque and protect the system components,To amplify control signals,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""39. What is the function of the friction clutch damping in a servo system?\n     a) To increase the power supply voltage\n     b) To limit the maximum torque and protect the system components\n     c) To amplify control signals"", ""question"": ""39. What is the function of the friction clutch damping in a servo system?"", ""options"": [""To increase the power supply voltage"", ""To limit the maximum torque and protect the system components"", ""To amplify control signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,40. What is the role of feedback in a servo system?,To generate control signals,To provide information about the current position and improve accuracy,To amplify the power supply,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,4.3 Servomechanics.docx,"{""raw"": ""40. What is the role of feedback in a servo system?\n     a) To generate control signals\n     b) To provide information about the current position and improve accuracy\n     c) To amplify the power supply"", ""question"": ""40. What is the role of feedback in a servo system?"", ""options"": [""To generate control signals"", ""To provide information about the current position and improve accuracy"", ""To amplify the power supply""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""4.3 Servomechanics.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,3. Which of the following is true about LED (Light Emitting Diode)?,It operates only in reverse bias.,It emits light when forward biased.,It requires a high voltage to operate.,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""3. Which of the following is true about LED (Light Emitting Diode)?\n    a) It operates only in reverse bias.\n    b) It emits light when forward biased.\n    c) It requires a high voltage to operate."", ""question"": ""3. Which of the following is true about LED (Light Emitting Diode)?"", ""options"": [""It operates only in reverse bias."", ""It emits light when forward biased."", ""It requires a high voltage to operate.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,A diode in a circuit acts primarily as:,A switch that allows current in one direction.,A resistor that controls current flow.,A capacitor that stores charge.,,C,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""4. A diode in a circuit acts primarily as:\n    a) A switch that allows current in one direction.\n    b) A resistor that controls current flow.\n    c) A capacitor that stores charge."", ""question"": ""A diode in a circuit acts primarily as:"", ""options"": [""A switch that allows current in one direction."", ""A resistor that controls current flow."", ""A capacitor that stores charge.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,5. What happens to the voltage across a forward biased silicon diode?,It remains approximately constant at around 0.7 volts.,It decreases as current increases.,It increases linearly with current.,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""5. What happens to the voltage across a forward biased silicon diode?\n    a) It remains approximately constant at around 0.7 volts.\n    b) It decreases as current increases.\n    c) It increases linearly with current."", ""question"": ""5. What happens to the voltage across a forward biased silicon diode?"", ""options"": [""It remains approximately constant at around 0.7 volts."", ""It decreases as current increases."", ""It increases linearly with current.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
